"MULTIPOLYGON(((119.9953323 30.291836,119.9955441 30.2919007,119.995564 30.2918522,119.9953522 30.2917874,119.9953323 30.291836)))","11.43"
"MULTIPOLYGON(((119.9945664 30.2914244,119.9947502 30.291497,119.9947742 30.2914518,119.9945904 30.2913792,119.9945664 30.2914244)))","9.26"
"MULTIPOLYGON(((119.9946864 30.2916745,119.9947447 30.2916918,119.9947826 30.2915965,119.9947243 30.2915792,119.9946864 30.2916745)))","11.55"
"MULTIPOLYGON(((119.994357 30.2911194,119.9943937 30.2911265,119.9944007 30.2910997,119.994364 30.2910926,119.994357 30.2911194)))","6.94"
"MULTIPOLYGON(((119.9944316 30.2921369,119.9945953 30.292179,119.9946255 30.2920915,119.9944617 30.2920493,119.9944316 30.2921369)))","13.49"
"MULTIPOLYGON(((119.9939079 30.2919477,119.9939842 30.2919623,119.9940052 30.2918804,119.9942451 30.2919263,119.9942656 30.2918462,119.9939494 30.2917857,119.9939079 30.2919477)))","15.30"
"MULTIPOLYGON(((119.9935268 30.2910066,119.9937541 30.2910787,119.9937795 30.2910188,119.9935522 30.2909468,119.9935268 30.2910066)))","10.19"
"MULTIPOLYGON(((119.9936346 30.2916144,119.9937386 30.2916451,119.9938111 30.2914621,119.9937071 30.2914314,119.9936346 30.2916144)))","12.84"
"MULTIPOLYGON(((119.9985097 30.2932407,119.9986056 30.2932566,119.9986504 30.2930548,119.9985545 30.2930389,119.9985097 30.2932407)))","12.64"
"MULTIPOLYGON(((120.000119 30.2840722,120.0004638 30.2841723,120.0005262 30.2840118,120.0001814 30.2839118,120.000119 30.2840722)))","105.21"
"MULTIPOLYGON(((119.9997685 30.2848174,120.0005917 30.285036,120.0006395 30.2849016,119.9998164 30.284683,119.9997685 30.2848174)))","148.48"
"MULTIPOLYGON(((120.0005756 30.2843699,120.0009204 30.2844699,120.0009829 30.2843095,120.0006381 30.2842094,120.0005756 30.2843699)))","107.08"
"MULTIPOLYGON(((120.0008655 30.2832647,120.0012102 30.2833648,120.0012727 30.2832044,120.0009279 30.2831043,120.0008655 30.2832647)))","7.65"
"MULTIPOLYGON(((119.9998261 30.2830039,120.0005591 30.2832442,120.0006218 30.2831015,119.9998889 30.2828612,119.9998261 30.2830039)))","106.28"
"MULTIPOLYGON(((120.0029852 30.2755227,120.0034384 30.2756129,120.0034693 30.2754972,120.0030161 30.275407,120.0029852 30.2755227)))","29.64"
"MULTIPOLYGON(((120.0031339 30.2750155,120.0036974 30.2751286,120.0037344 30.274991,120.0031709 30.2748779,120.0031339 30.2750155)))","29.77"
"MULTIPOLYGON(((120.0043033 30.275234,120.0048668 30.275347,120.0049038 30.2752094,120.0043403 30.2750964,120.0043033 30.275234)))","40.08"
"MULTIPOLYGON(((120.0045102 30.2926279,120.0049542 30.2928472,120.0050398 30.2927181,120.005188 30.2927913,120.0052459 30.292704,120.0047989 30.2924833,120.0047364 30.2925777,120.0045911 30.2925059,120.0045102 30.2926279)))","53.34"
"MULTIPOLYGON(((120.0090089 30.2943496,120.0091503 30.2943922,120.0092921 30.2940419,120.0091507 30.2939992,120.0090089 30.2943496)))","23.44"
"MULTIPOLYGON(((120.0067314 30.2916199,120.0072062 30.2917635,120.0074502 30.2911359,120.0069675 30.2909807,120.0067314 30.2916199)))","22.33"
"MULTIPOLYGON(((120.0086411 30.2917995,120.0091249 30.2919437,120.0092972 30.2915126,120.0088134 30.2913684,120.0086411 30.2917995)))","10.80"
"MULTIPOLYGON(((119.9977924 30.2829011,119.9982726 30.2829542,119.9983224 30.2826183,119.9978422 30.2825652,119.9978208 30.2827098,119.9977924 30.2829011)))","218.51"
"MULTIPOLYGON(((120.0002812 30.2798335,120.0006007 30.279905,120.0006493 30.2797431,120.0003298 30.2796715,120.0002812 30.2798335)))","19.19"
"MULTIPOLYGON(((120.0004871 30.280841,120.0008384 30.2809204,120.0008786 30.2807878,120.0005273 30.2807084,120.0004871 30.280841)))","19.97"
"MULTIPOLYGON(((120.0014899 30.2811044,120.0016767 30.2811468,120.0017188 30.2810081,120.001686 30.2810007,120.0016594 30.2809947,120.001532 30.2809658,120.0014899 30.2811044)))","19.59"
"MULTIPOLYGON(((120.0011148 30.2800118,120.0013272 30.2800588,120.0013714 30.2799092,120.001159 30.2798623,120.0011148 30.2800118)))","18.73"
"MULTIPOLYGON(((120.0017006 30.2803741,120.0018472 30.280406,120.0018405 30.2804292,120.0018795 30.2804377,120.00193 30.2802648,120.0017443 30.2802244,120.0017006 30.2803741)))","18.24"
"MULTIPOLYGON(((120.0020936 30.2805456,120.0021275 30.2805532,120.0021536 30.280559,120.0022735 30.2805858,120.0023147 30.2804482,120.0021349 30.280408,120.0020936 30.2805456)))","20.07"
"MULTIPOLYGON(((120.0018462 30.2813003,120.0018857 30.2813091,120.0018936 30.2812827,120.0020362 30.2813144,120.0020789 30.2811714,120.0018968 30.2811309,120.0018462 30.2813003)))","24.81"
"MULTIPOLYGON(((120.0012132 30.281664,120.0012683 30.281676,120.0012649 30.2816876,120.0014057 30.2817183,120.0014549 30.2815494,120.0012906 30.2815137,120.0012546 30.2816368,120.0012231 30.28163,120.0012132 30.281664)))","19.38"
"MULTIPOLYGON(((120.0022593 30.2812793,120.0023831 30.2813064,120.0023641 30.2813712,120.0024961 30.2814,120.0025394 30.2812523,120.0024093 30.2812238,120.0023977 30.2812635,120.0023704 30.2812576,120.0024298 30.2810553,120.0024536 30.2810605,120.0024453 30.2810888,120.0026156 30.281126,120.0026476 30.2810167,120.0024118 30.2809651,120.0024034 30.2809935,120.0023468 30.2809811,120.0022593 30.2812793)))","14.08"
"MULTIPOLYGON(((119.9998652 30.2797365,120.0001846 30.279808,120.0002332 30.2796461,119.9999138 30.2795745,119.9998652 30.2797365)))","23.68"
"MULTIPOLYGON(((119.9971582 30.286086,119.9972142 30.2861707,119.9975668 30.2862554,119.9976555 30.2859166,119.9975972 30.285832,119.9972306 30.2857513,119.9971582 30.286086)))","129.60"
"MULTIPOLYGON(((119.9977092 30.2854408,119.997868 30.2854831,119.9981716 30.2856061,119.9987296 30.2857432,119.9989094 30.2858783,119.9997594 30.2861445,120.0001913 30.2861102,120.0002067 30.2859295,120.0002941 30.2856868,119.9995936 30.2855678,119.9984868 30.2852392,119.997819 30.2851101,119.9977092 30.2854408)))","19.93"
"MULTIPOLYGON(((119.9945331 30.2867974,119.994798 30.2868746,119.9949182 30.286542,119.9946409 30.2864675,119.9945331 30.2867974)))","8.01"
"MULTIPOLYGON(((119.999154 30.2808127,119.9997395 30.2809391,119.9997862 30.2807828,119.9992089 30.2806494,119.999154 30.2808127)))","16.91"
"MULTIPOLYGON(((119.9991399 30.2793415,119.9996334 30.2794481,119.9996978 30.2792558,119.9992231 30.2791469,119.9991399 30.2793415)))","78.83"
"MULTIPOLYGON(((119.9994362 30.2802338,119.9997556 30.2803068,119.9998038 30.2801494,119.9994845 30.2800764,119.9994362 30.2802338)))","25.68"
"MULTIPOLYGON(((119.9988331 30.2800551,119.9992879 30.2801589,119.9993488 30.2799598,119.998894 30.279856,119.9988331 30.2800551)))","86.51"
"MULTIPOLYGON(((120.0002256 30.2811675,120.0003809 30.2812007,120.0004222 30.2810568,120.0004304 30.2810283,120.0004685 30.2808953,120.0003132 30.2808621,120.0002256 30.2811675)))","26.59"
"MULTIPOLYGON(((120.001047 30.2812961,120.0012131 30.2813343,120.0012535 30.2812036,120.0012825 30.2812103,120.0012934 30.2811751,120.0010983 30.2811302,120.001047 30.2812961)))","24.52"
"MULTIPOLYGON(((120.0016594 30.2809947,120.001686 30.2810007,120.0017035 30.2809479,120.0016764 30.2809417,120.0016594 30.2809947)))","19.01"
"MULTIPOLYGON(((120.0015081 30.280903,120.0016764 30.2809417,120.0017035 30.2809479,120.0018549 30.2809827,120.0018961 30.2808491,120.0015492 30.2807694,120.0015081 30.280903)))","20.34"
"MULTIPOLYGON(((120.000995 30.2807499,120.001154 30.2807873,120.0011809 30.2807937,120.0013418 30.2808316,120.0013843 30.2806971,120.0010375 30.2806153,120.000995 30.2807499)))","21.19"
"MULTIPOLYGON(((120.0028577 30.2799765,120.0030984 30.280032,120.0031442 30.2798838,120.0029034 30.2798283,120.0028577 30.2799765)))","16.60"
"MULTIPOLYGON(((120.0014113 30.2813528,120.0015593 30.2813846,120.0015515 30.2814115,120.0015863 30.281419,120.0016005 30.28137,120.0016155 30.2813732,120.0016517 30.2812478,120.0014538 30.2812052,120.0014113 30.2813528)))","24.44"
"MULTIPOLYGON(((120.0006417 30.2816204,120.0007667 30.2816483,120.0008098 30.2815043,120.0009713 30.2815403,120.000939 30.2816485,120.0010983 30.2816841,120.0011325 30.2815699,120.0010631 30.2815544,120.0010942 30.2814507,120.0007469 30.2813733,120.0007161 30.2814762,120.0006868 30.2814697,120.0006417 30.2816204)))","10.07"
"MULTIPOLYGON(((120.0097247 30.2821075,120.0098442 30.2821393,120.0098261 30.28219,120.0098779 30.2822038,120.009867 30.2822341,120.0099759 30.2822631,120.0100031 30.2822704,120.0099978 30.2822851,120.010036 30.2822953,120.0101257 30.2823192,120.0101878 30.2822708,120.0101628 30.2822152,120.0101494 30.2822116,120.0101736 30.2821439,120.0105659 30.2822483,120.0105591 30.2822673,120.0107796 30.282326,120.0108188 30.282216,120.0107121 30.2821876,120.0107413 30.2821057,120.0101654 30.2819524,120.0101591 30.2819701,120.0100056 30.2819293,120.0099836 30.2819909,120.0099598 30.2819846,120.0099476 30.2820185,120.0098938 30.2820041,120.0098791 30.2820453,120.0097583 30.2820131,120.0097419 30.2820592,120.0097247 30.2821075)))","20.98"
"MULTIPOLYGON(((120.006233 30.287733,120.0063534 30.2877639,120.0063854 30.2876699,120.0062676 30.2876346,120.006233 30.287733)))","17.86"
"MULTIPOLYGON(((120.0065595 30.2885618,120.0066116 30.2885714,120.006652 30.2885856,120.0066997 30.2886307,120.0068406 30.2885666,120.0068276 30.2885204,120.0067968 30.2884738,120.0067635 30.2884414,120.0067013 30.2883992,120.0065595 30.2885618)))","27.15"
"MULTIPOLYGON(((120.0070784 30.2876613,120.007536 30.2877856,120.0075859 30.2876487,120.0071284 30.2875243,120.0070784 30.2876613)))","25.09"
"MULTIPOLYGON(((120.0081574 30.2886652,120.0083632 30.2887245,120.008556 30.288226,120.0085535 30.288194,120.0085343 30.2881873,120.0085138 30.2881873,120.0083089 30.2882736,120.0081574 30.2886652)))","48.57"
"MULTIPOLYGON(((120.0053093 30.2881386,120.005725 30.2882553,120.0057828 30.2881017,120.0053671 30.287985,120.0053093 30.2881386)))","49.79"
"MULTIPOLYGON(((120.0017343 30.276642,120.0024416 30.2767989,120.0025306 30.2764995,120.0024479 30.2764811,120.0025054 30.2762875,120.002413 30.276267,120.001881 30.276149,120.0017343 30.276642)))","84.14"
"MULTIPOLYGON(((120.0006918 30.2958027,120.0011259 30.2958436,120.0011507 30.2956943,120.0011026 30.2956914,120.0011127 30.2955875,120.0011514 30.2955873,120.0011691 30.2954265,120.0007204 30.2953816,120.0006918 30.2958027)))","12.10"
"MULTIPOLYGON(((119.9977497 30.2909077,119.9980424 30.2910208,119.9980933 30.2909197,119.9978036 30.2908053,119.9977497 30.2909077)))","21.08"
"MULTIPOLYGON(((119.9969676 30.2908104,119.997074 30.2908367,119.9971406 30.2906359,119.9970342 30.2906096,119.9969676 30.2908104)))","20.43"
"MULTIPOLYGON(((119.990898 30.2804771,119.9909061 30.2805141,119.9909275 30.2805581,119.9909839 30.2805906,119.9910321 30.2806022,119.9910724 30.2805952,119.9911072 30.2805859,119.9911475 30.2805535,119.9912279 30.2805605,119.9912306 30.2804053,119.9912655 30.2803937,119.9913057 30.280359,119.9912306 30.2802848,119.991185 30.2803219,119.9911636 30.2803173,119.9910053 30.2803173,119.9909892 30.2803636,119.9909704 30.2803728,119.9909195 30.2804238,119.990898 30.2804771)))","10.64"
"MULTIPOLYGON(((120.010598 30.2747532,120.0113483 30.274952,120.0113946 30.2748215,120.0106444 30.2746227,120.010598 30.2747532)))","12.71"
"MULTIPOLYGON(((120.0095592 30.2753509,120.0103094 30.2755497,120.0103558 30.2754192,120.0096055 30.2752204,120.0095592 30.2753509)))","27.46"
"MULTIPOLYGON(((120.0095758 30.2749348,120.0103261 30.2751336,120.0103724 30.2750031,120.0096222 30.2748043,120.0095758 30.2749348)))","14.45"
"MULTIPOLYGON(((120.0095744 30.2757189,120.0103247 30.2759177,120.010371 30.2757872,120.0096208 30.2755884,120.0095744 30.2757189)))","27.42"
"MULTIPOLYGON(((119.9945031 30.2955172,119.9945239 30.2956317,119.9949761 30.2955705,119.9949553 30.295456,119.9945031 30.2955172)))","51.31"
"MULTIPOLYGON(((119.9954114 30.2963564,119.9956635 30.2963909,119.9956846 30.2962764,119.9954325 30.2962418,119.9954114 30.2963564)))","61.23"
"MULTIPOLYGON(((120.0033984 30.2782173,120.0036949 30.2782794,120.0037354 30.278135,120.0034389 30.278073,120.0033984 30.2782173)))","33.26"
"MULTIPOLYGON(((120.0015536 30.2775042,120.0019459 30.2776018,120.0020673 30.277238,120.001675 30.2771404,120.0015536 30.2775042)))","88.16"
"MULTIPOLYGON(((120.0025048 30.2778777,120.0028782 30.2779526,120.0029438 30.2777085,120.0025704 30.2776336,120.0025048 30.2778777)))","88.10"
"MULTIPOLYGON(((120.0031453 30.2776934,120.0034418 30.2777555,120.0034824 30.2776111,120.0031859 30.277549,120.0031453 30.2776934)))","32.62"
"MULTIPOLYGON(((120.0002387 30.2761091,120.0005803 30.2761615,120.0006087 30.2760239,120.0002671 30.2759714,120.0002387 30.2761091)))","64.28"
"MULTIPOLYGON(((120.002167 30.2773198,120.0029586 30.2775015,120.0030042 30.2773531,120.0022127 30.2771714,120.002167 30.2773198)))","11.07"
"MULTIPOLYGON(((119.9997437 30.2772479,120.0009744 30.2774468,120.0010524 30.2770868,119.9998217 30.2768879,119.9997437 30.2772479)))","73.80"
"MULTIPOLYGON(((120.0021761 30.2757422,120.0026867 30.2758376,120.0027467 30.2755981,120.002537 30.275559,120.0025839 30.2753719,120.0022829 30.2753156,120.0021761 30.2757422)))","54.78"
"MULTIPOLYGON(((120.0091462 30.2932571,120.0092864 30.2932937,120.0093669 30.2930635,120.0092267 30.293027,120.0091462 30.2932571)))","19.82"
"MULTIPOLYGON(((120.0077778 30.2926976,120.0079261 30.2927339,120.0080155 30.2924617,120.0078673 30.2924254,120.0077778 30.2926976)))","20.73"
"MULTIPOLYGON(((120.0084435 30.2936558,120.008712 30.2937343,120.0087673 30.2935934,120.0084988 30.2935148,120.0084435 30.2936558)))","30.85"
"MULTIPOLYGON(((120.0062608 30.2929289,120.0063954 30.2930744,120.0064899 30.2930093,120.0063553 30.2928638,120.0062608 30.2929289)))","14.65"
"MULTIPOLYGON(((120.0048631 30.2847539,120.0050067 30.2847957,120.0050623 30.2846532,120.0051729 30.2846854,120.0052212 30.2845618,120.004967 30.2844878,120.0048631 30.2847539)))","17.14"
"MULTIPOLYGON(((120.0045019 30.2846241,120.0047569 30.2847035,120.0048601 30.2844561,120.004719 30.2844122,120.004666 30.2845393,120.0045521 30.2845039,120.0045019 30.2846241)))","20.82"
"MULTIPOLYGON(((120.0043391 30.2853529,120.0047073 30.2854561,120.0048389 30.285106,120.004654 30.2850542,120.0045906 30.2852231,120.0044071 30.2851717,120.0043391 30.2853529)))","33.58"
"MULTIPOLYGON(((120.0085578 30.2872732,120.008973 30.2873896,120.0089946 30.2873321,120.0085794 30.2872157,120.0085578 30.2872732)))","7.32"
"MULTIPOLYGON(((120.0081357 30.2872863,120.0081971 30.2873029,120.0082955 30.287031,120.0082341 30.2870144,120.0081357 30.2872863)))","11.72"
"MULTIPOLYGON(((120.0082454 30.2869342,120.0083219 30.286956,120.0084545 30.2866096,120.008378 30.2865877,120.0082454 30.2869342)))","11.17"
"MULTIPOLYGON(((120.0091655 30.2858117,120.0094105 30.2859001,120.0094369 30.2858455,120.0091919 30.2857571,120.0091655 30.2858117)))","5.67"
"MULTIPOLYGON(((120.0082891 30.2855971,120.0085482 30.2856702,120.008577 30.2855941,120.008318 30.285521,120.0082891 30.2855971)))","7.15"
"MULTIPOLYGON(((120.0085671 30.28588,120.0086262 30.2858973,120.0087086 30.2856883,120.0086496 30.2856709,120.0085671 30.28588)))","6.29"
"MULTIPOLYGON(((120.0067383 30.2851619,120.0070251 30.2852403,120.0070438 30.2851893,120.006757 30.2851109,120.0067383 30.2851619)))","10.64"
"MULTIPOLYGON(((120.0067631 30.28614,120.0069895 30.2862054,120.0070089 30.2861554,120.0067825 30.28609,120.0067631 30.28614)))","11.09"
"MULTIPOLYGON(((120.006295 30.2864656,120.0063575 30.2864836,120.0064686 30.2861969,120.0064061 30.2861788,120.006295 30.2864656)))","5.68"
"MULTIPOLYGON(((120.0063333 30.2860302,120.0063958 30.2860482,120.0065069 30.2857615,120.0064443 30.2857434,120.0063333 30.2860302)))","8.85"
"MULTIPOLYGON(((120.0065511 30.2860951,120.0066136 30.2861132,120.0067247 30.2858264,120.0066621 30.2858084,120.0065511 30.2860951)))","7.58"
"MULTIPOLYGON(((119.9940762 30.279188,119.9940883 30.2792256,119.9941276 30.2792161,119.9941415 30.2792593,119.9942227 30.2792397,119.9942092 30.2791978,119.9943858 30.2791552,119.9943732 30.2791164,119.9940762 30.279188)))","12.59"
"MULTIPOLYGON(((119.9935081 30.2791999,119.9935115 30.2793528,119.9935772 30.2793534,119.9935738 30.2793007,119.9936557 30.2793007,119.9936557 30.279336,119.9937234 30.279336,119.993722 30.2792775,119.993773 30.2792775,119.993771 30.2792016,119.9935081 30.2791999)))","11.33"
"MULTIPOLYGON(((119.994382 30.2793203,119.9943969 30.2793741,119.9945644 30.2793396,119.9945495 30.2792857,119.994382 30.2793203)))","9.63"
"MULTIPOLYGON(((119.9915132 30.2781503,119.9919195 30.2782028,119.9919568 30.2779769,119.9915488 30.2779208,119.9915132 30.2781503)))","79.34"
"MULTIPOLYGON(((119.992126 30.2782086,119.9925323 30.2782611,119.9925696 30.2780352,119.9921615 30.2779791,119.992126 30.2782086)))","79.09"
"MULTIPOLYGON(((119.9952547 30.290471,119.9954747 30.2905285,119.9954979 30.290441,119.995275 30.290391,119.9952547 30.290471)))","17.73"
"MULTIPOLYGON(((119.9947045 30.290551,119.9950404 30.2906661,119.9950925 30.2905785,119.9947422 30.2904585,119.9947045 30.290551)))","11.26"
"MULTIPOLYGON(((119.9965088 30.2874793,119.9965264 30.2874844,119.9965241 30.2874905,119.9965669 30.2875029,119.9965587 30.2875237,119.9966413 30.2875477,119.9966494 30.2875269,119.9967603 30.2875591,119.9967522 30.2875799,119.9968372 30.2876046,119.9968453 30.2875838,119.9969566 30.2876161,119.9969485 30.287637,119.9970311 30.287661,119.9970393 30.2876401,119.9970845 30.2876533,119.9970869 30.2876473,119.9971045 30.2876524,119.997139 30.287564,119.997084 30.287548,119.9970884 30.2875367,119.9969896 30.287508,119.9969852 30.2875193,119.9968901 30.2874917,119.9968945 30.2874804,119.9967941 30.2874512,119.9967897 30.2874626,119.9966951 30.2874351,119.9966995 30.2874237,119.9966004 30.2873949,119.996596 30.2874063,119.9965433 30.287391,119.9965088 30.2874793)))","29.54"
"MULTIPOLYGON(((119.9972984 30.2875531,119.997339 30.2875648,119.9973324 30.2875819,119.9974132 30.2876052,119.9974198 30.2875881,119.9974977 30.2876105,119.9974911 30.2876277,119.9975736 30.2876514,119.9975802 30.2876343,119.9976577 30.2876567,119.9976511 30.2876738,119.9977342 30.2876977,119.9977408 30.2876806,119.9977805 30.287692,119.9978164 30.2875992,119.9977861 30.2875905,119.997793 30.2875727,119.9976862 30.2875419,119.9976812 30.2875546,119.997634 30.287541,119.9976389 30.2875283,119.9975259 30.2874957,119.997521 30.2875084,119.9974717 30.2874942,119.9974766 30.2874815,119.9973714 30.2874512,119.9973645 30.287469,119.9973343 30.2874602,119.9972984 30.2875531)))","29.38"
"MULTIPOLYGON(((119.9982512 30.2882421,119.9982632 30.2882456,119.9982574 30.2882607,119.9983365 30.2882833,119.9983325 30.2882937,119.9984188 30.2883183,119.9984228 30.2883079,119.9985011 30.2883302,119.9985069 30.2883151,119.9985192 30.2883186,119.9985507 30.2882364,119.9985384 30.2882329,119.9985451 30.2882153,119.9984798 30.2881967,119.9984843 30.2881849,119.9983734 30.2881532,119.9983689 30.288165,119.9983014 30.2881458,119.9982947 30.2881634,119.9982827 30.2881599,119.9982512 30.2882421)))","39.68"
"MULTIPOLYGON(((119.9968791 30.2895619,119.9968927 30.2895657,119.9968854 30.289585,119.9969642 30.2896071,119.9969598 30.2896187,119.9970402 30.2896413,119.9970445 30.2896297,119.9972196 30.2896789,119.9972152 30.2896905,119.9972955 30.2897131,119.9972999 30.2897015,119.997379 30.2897238,119.9973848 30.2897082,119.9973967 30.2897115,119.9974257 30.2896348,119.9974138 30.2896315,119.9974206 30.2896132,119.997355 30.2895948,119.9973591 30.289584,119.9972521 30.2895539,119.997248 30.2895647,119.9970995 30.2895229,119.9971036 30.2895122,119.9969986 30.2894826,119.9969946 30.2894934,119.9969242 30.2894736,119.9969199 30.2894849,119.9969093 30.2894819,119.9968791 30.2895619)))","39.10"
"MULTIPOLYGON(((120.0004087 30.2886998,120.0004266 30.2887074,120.0005211 30.2887472,120.0005901 30.2887763,120.0006321 30.2887021,120.0006106 30.288693,120.0006495 30.2886242,120.0006018 30.2886041,120.0006187 30.2885743,120.0005139 30.2885301,120.0004922 30.2885685,120.0005026 30.2885728,120.0004697 30.2886312,120.0004518 30.2886237,120.0004087 30.2886998)))","18.35"
"MULTIPOLYGON(((120.0009941 30.2885284,120.0010078 30.2885341,120.0009942 30.2885583,120.0011354 30.2886175,120.001156 30.2886261,120.0013056 30.2883602,120.0012045 30.2883178,120.001189 30.2883455,120.0011145 30.2883142,120.0009941 30.2885284)))","18.53"
"MULTIPOLYGON(((120.000141 30.2892658,120.0001665 30.289341,120.000245 30.2893225,120.0002718 30.2893943,120.0003818 30.2893665,120.0003353 30.2892341,120.0004039 30.2891073,120.0003859 30.2891,120.0004239 30.2890298,120.0004083 30.2890235,120.0004235 30.2889953,120.0002958 30.2889415,120.0002803 30.28897,120.0002648 30.2889637,120.0001889 30.2891039,120.0002187 30.2891159,120.0001603 30.2892237,120.0001732 30.2892576,120.000141 30.2892658)))","15.53"
"MULTIPOLYGON(((120.005461 30.2832791,120.0056562 30.2833294,120.0058186 30.2833949,120.0060175 30.2834194,120.0061896 30.283467,120.0063094 30.2831434,120.0062344 30.2831227,120.0062893 30.2827499,120.0060828 30.2826433,120.0058521 30.2826271,120.0056493 30.2829743,120.0055732 30.2829547,120.005461 30.2832791)))","23.95"
"MULTIPOLYGON(((120.0066779 30.2808727,120.0067713 30.280896,120.0067966 30.2808203,120.0067032 30.280797,120.0066779 30.2808727)))","11.32"
"MULTIPOLYGON(((120.0036425 30.2817567,120.0036621 30.2817623,120.0036556 30.2817792,120.0037725 30.2818125,120.0039856 30.2818736,120.0039932 30.2818537,120.0040104 30.2818586,120.0040361 30.281791,120.0040161 30.2817853,120.0040424 30.2817161,120.0040619 30.2817217,120.0040881 30.2816528,120.0040676 30.281647,120.0040746 30.2816286,120.0037431 30.2815346,120.003736 30.2815528,120.0037206 30.2815484,120.0036938 30.2816185,120.0037167 30.2816251,120.0036895 30.2816962,120.003668 30.2816901,120.0036425 30.2817567)))","59.84"
"MULTIPOLYGON(((120.0035371 30.2820971,120.0036512 30.282129,120.0037725 30.2818125,120.0036556 30.2817792,120.0035774 30.2819903,120.0035371 30.2820971)))","15.07"
"MULTIPOLYGON(((120.0037431 30.2815346,120.0040746 30.2816286,120.0040676 30.281647,120.0040881 30.2816528,120.0040619 30.2817217,120.0040424 30.2817161,120.0040161 30.2817853,120.0040361 30.281791,120.0040104 30.2818586,120.0039932 30.2818537,120.0039856 30.2818736,120.004213 30.2819381,120.0042201 30.2819192,120.0042009 30.2819137,120.0042275 30.2818437,120.0042505 30.2818502,120.0042764 30.2817822,120.0042547 30.281776,120.004281 30.2817069,120.0043007 30.2817125,120.0043095 30.2816895,120.004634 30.2817815,120.0046575 30.2817195,120.0043358 30.2816284,120.0040404 30.2815447,120.0038729 30.2814972,120.0037753 30.2814696,120.0037686 30.2814677,120.0037431 30.2815346)))","15.61"
"MULTIPOLYGON(((120.0109088 30.2994721,120.0113029 30.2996352,120.0111478 30.2999145,120.0114867 30.3000549,120.0115339 30.2999701,120.0114583 30.2999387,120.0115288 30.2998126,120.0116384 30.2998584,120.0117272 30.2997,120.0114398 30.2995798,120.0115397 30.2994019,120.0111036 30.2992192,120.011044 30.2991942,120.0110055 30.2992625,120.0111098 30.2993062,120.0109962 30.2995079,120.0109092 30.2994714,120.0109088 30.2994721)))","15.20"
"MULTIPOLYGON(((120.0087651 30.2987801,120.0092303 30.2989249,120.0093102 30.2987338,120.0090131 30.2986413,120.0091015 30.2984296,120.0094268 30.2985309,120.0095194 30.2983093,120.009026 30.2981556,120.0087651 30.2987801)))","10.15"
"MULTIPOLYGON(((120.0156295 30.2866555,120.0161686 30.2868073,120.0162357 30.2866296,120.0156965 30.2864779,120.0156295 30.2866555)))","14.33"
"MULTIPOLYGON(((120.0116788 30.2910849,120.0118258 30.291127,120.0118485 30.2910685,120.0117004 30.2910275,120.0116788 30.2910849)))","6.66"
"MULTIPOLYGON(((120.0024257 30.2893935,120.0024731 30.2894071,120.0024607 30.2894393,120.0025525 30.2894656,120.0025351 30.2895106,120.0026312 30.2895382,120.002618 30.2895728,120.0029719 30.2896741,120.0029815 30.289649,120.0030888 30.2896796,120.003104 30.2896399,120.0032059 30.289669,120.0032245 30.2896205,120.0033187 30.2896474,120.0033364 30.2896011,120.0033706 30.2896109,120.0035646 30.2891042,120.0035344 30.2890956,120.003555 30.289042,120.0034575 30.2890141,120.0034717 30.2889771,120.0033739 30.288949,120.0033867 30.2889157,120.0032905 30.288888,120.0033015 30.2888596,120.0029357 30.2887543,120.0029218 30.2887902,120.0028269 30.2887629,120.0028135 30.2887976,120.0027175 30.2887699,120.002707 30.2887972,120.002661 30.2887839,120.0024257 30.2893935)))","39.31"
"MULTIPOLYGON(((120.0122123 30.2905731,120.0122808 30.2905921,120.0123276 30.2904658,120.012259 30.2904485,120.0122123 30.2905731)))","7.77"
"MULTIPOLYGON(((120.0017361 30.2886013,120.0017986 30.2886373,120.0018905 30.2885236,120.0018291 30.2884902,120.0017361 30.2886013)))","6.59"
"MULTIPOLYGON(((120.0031386 30.288097,120.0033061 30.2881649,120.0033322 30.2881154,120.0031676 30.2880464,120.0031386 30.288097)))","8.51"
"MULTIPOLYGON(((119.9975737 30.29326,119.9976445 30.2932878,119.9976681 30.2932429,119.9975973 30.2932152,119.9975737 30.29326)))","7.00"
"MULTIPOLYGON(((119.9963341 30.292388,119.996564 30.2924779,119.9965983 30.2924124,119.9963684 30.2923225,119.9963341 30.292388)))","14.58"
"MULTIPOLYGON(((119.9976192 30.2927333,119.9976803 30.292751,119.9977191 30.2926511,119.997658 30.2926335,119.9976192 30.2927333)))","11.65"
"MULTIPOLYGON(((119.9958173 30.2927643,119.9959248 30.2927755,119.9959367 30.2926903,119.9958292 30.2926791,119.9958173 30.2927643)))","16.63"
"MULTIPOLYGON(((119.994327 30.291953,119.9944687 30.2919732,119.9944818 30.2919046,119.9943402 30.2918844,119.994327 30.291953)))","14.55"
"MULTIPOLYGON(((119.9931875 30.2923467,119.9933368 30.2923678,119.9933565 30.2922642,119.9932072 30.292243,119.9931875 30.2923467)))","7.55"
"MULTIPOLYGON(((119.9972767 30.2925696,119.9973102 30.2925783,119.9973402 30.2924922,119.9973067 30.2924835,119.9972767 30.2925696)))","11.21"
"MULTIPOLYGON(((119.9919175 30.29187,119.992036 30.2919157,119.992073 30.2918442,119.9919546 30.2917984,119.9919175 30.29187)))","9.78"
